iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_AFR,,Africa,12/5/2020,2249944,14768,14149.143,53564,287,295,1576.986,10.351,9.917,37.543,0.201,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/6/2020,2263420,13476,14206.143,53870,306,306.714,1586.432,9.445,9.957,37.757,0.214,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/7/2020,2274054,10634,14248,54118,248,303.714,1593.885,7.453,9.986,37.931,0.174,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/8/2020,2287309,13255,14593.429,54520,402,324.286,1603.175,9.29,10.229,38.213,0.282,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/9/2020,2306706,19397,15020,54870,350,327.143,1616.771,13.595,10.528,38.458,0.245,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/10/2020,2325841,19135,15519,55264,394,345.286,1630.182,13.412,10.877,38.735,0.276,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/11/2020,2344920,19079,15677.714,55662,398,340.714,1643.555,13.372,10.989,39.014,0.279,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/12/2020,2363057,18137,16159,55988,326,346.286,1656.267,12.712,11.326,39.242,0.228,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/13/2020,2379283,16226,16551.857,56334,346,352,1667.64,11.373,11.601,39.485,0.243,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/14/2020,2390688,11405,16662,56645,311,361,1675.634,7.994,11.678,39.702,0.218,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/15/2020,2408675,17987,17338,57072,427,364.571,1688.241,12.607,12.152,40.002,0.299,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/16/2020,2429803,21162,17590.143,57418,346,364,1703.049,14.832,12.329,40.244,0.243,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/17/2020,2450322,20519,17787.857,57814,396,364.286,1717.431,14.382,12.468,40.522,0.278,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/18/2020,2469642,19320,17822.286,58310,496,378.286,1730.973,13.541,12.492,40.869,0.348,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/19/2020,2490910,21268,18269.571,58759,449,395.857,1745.879,14.907,12.805,41.184,0.315,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/20/2020,2509336,18426,18583.857,59099,340,395,1758.794,12.915,13.025,41.423,0.238,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/21/2020,2526123,16787,19352.714,59528,429,411.857,1770.56,11.766,13.564,41.723,0.301,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/22/2020,2546110,19987,19638.429,60057,529,426.429,1784.569,14.009,13.765,42.094,0.371,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/23/2020,2571857,25747,20293.429,60877,820,494.143,1802.615,18.046,14.224,42.669,0.575,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/24/2020,2598902,27045,21225.714,61431,554,516.714,1821.571,18.956,14.877,43.057,0.388,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/25/2020,2624687,25785,22149.286,61955,524,520.714,1839.644,18.073,15.524,43.424,0.367,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/26/2020,2646070,21383,22165.714,62374,419,516.429,1854.631,14.987,15.536,43.718,0.294,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/27/2020,2664745,18675,22201.286,62806,432,529.571,1867.72,13.089,15.561,44.021,0.303,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/28/2020,2679944,15199,21974.429,63351,545,546.143,1878.373,10.653,15.402,44.403,0.382,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/29/2020,2700072,20128,21994.571,64068,717,573,1892.481,14.108,15.416,44.905,0.503,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/30/2020,2730665,30593,22686.857,64769,701,556,1913.924,21.443,15.901,45.397,0.491,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,12/31/2020,2760454,29789,23078.857,65468,699,576.714,1934.803,20.879,16.176,45.887,0.49,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/1/2021,2788203,27749,23359.429,66126,658,595.857,1954.252,19.449,16.373,46.348,0.461,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/2/2021,2811093,22890,23574.714,66641,515,609.571,1970.296,16.044,16.524,46.709,0.361,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/3/2021,2833088,21995,24049,67246,605,634.286,1985.712,15.416,16.856,47.133,0.424,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/4/2021,2854863,21775,24988.429,67930,684,654.143,2000.974,15.262,17.514,47.612,0.479,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/5/2021,2881708,26845,25948,68751,821,669,2019.79,18.816,18.187,48.188,0.575,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/6/2021,2917497,35789,26690.286,69861,1110,727.429,2044.874,25.085,18.707,48.966,0.778,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/7/2021,2952934,35437,27497.143,70550,689,726,2069.712,24.838,19.273,49.449,0.483,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/8/2021,2989374,36440,28738.714,71460,910,762,2095.253,25.541,20.143,50.086,0.638,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/9/2021,3024446,35072,30479,72117,657,782.286,2119.835,24.582,21.363,50.547,0.46,0.548,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/10/2021,3056084,31638,31856.571,72711,594,780.714,2142.01,22.175,22.328,50.963,0.416,0.547,,,,,,,,,,,,,,,,,,,0,0,,,500,500,0,0,,,0,500,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/11/2021,3084082,27998,32745.571,73392,681,780.286,2161.634,19.624,22.951,51.44,0.477,0.547,,,,,,,,,,,,,,,,,,,0,0,,,500,500,0,0,,,0,500,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/12/2021,3110152,26070,32634.857,74467,1075,816.571,2179.906,18.272,22.874,52.194,0.753,0.572,,,,,,,,,,,,,,,,,,,0,0,,,500,500,0,0,,,0,500,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/13/2021,3144213,34061,32388,75688,1221,832.429,2203.78,23.873,22.701,53.05,0.856,0.583,,,,,,,,,,,,,,,,,,,2000,2000,,,500,500,0,0,,,0,500,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/14/2021,3178460,34247,32218,76741,1053,884.429,2227.783,24.004,22.582,53.788,0.738,0.62,,,,,,,,,,,,,,,,,,,2000,2000,,,1000,600,0,0,,,0,600,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/15/2021,3210018,31558,31520.571,77646,905,883.714,2249.902,22.119,22.093,54.422,0.634,0.619,,,,,,,,,,,,,,,,,,,4000,4000,,,1000,667,0,0,,,0,667,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/16/2021,3237546,27528,30442.857,78308,662,884.429,2269.197,19.294,21.337,54.886,0.464,0.62,,,,,,,,,,,,,,,,,,,7000,7000,,,3000,1000,0,0,,,1,1000,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/17/2021,3264174,26628,29727.143,78906,598,885,2287.86,18.664,20.836,55.305,0.419,0.62,,,,,,,,,,,,,,,,,,,7000,7000,,,1325,1118,0,0,,,1,1118,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/18/2021,3286590,22417,28929.857,79632,726,891.429,2303.572,15.712,20.277,55.814,0.509,0.625,,,,,,,,,,,,,,,,,,,7000,7000,,,1325,1236,0,0,,,1,1236,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/19/2021,3310074,23484,28560.429,80834,1202,909.571,2320.032,16.46,20.018,56.657,0.842,0.638,,,,,,,,,,,,,,,,,,,10976,10976,,,1325,1354,0,0,,,1,1354,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/20/2021,3338410,28336,27742.571,81756,922,866.857,2339.892,19.861,19.445,57.303,0.646,0.608,,,,,,,,,,,,,,,,,,,13163,13163,,,2187,1595,0,0,,,1,1595,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/21/2021,3366360,27950,26843,82782,1026,863,2359.482,19.59,18.814,58.022,0.719,0.605,,,,,,,,,,,,,,,,,,,13163,13163,,,1864,1718,0,0,,,1,1718,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/22/2021,3392340,25980,26046.143,83755,973,872.714,2377.692,18.209,18.256,58.704,0.682,0.612,,,,,,,,,,,,,,,,,,,16890,16890,,,1864,1841,0,0,,,1,1841,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/23/2021,3419704,27364,26022.714,84537,782,889.857,2396.871,19.179,18.239,59.252,0.548,0.624,,,,,,,,,,,,,,,,,,,18353,18353,,,1463,1622,0,0,,,1,1622,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/24/2021,3439885,20181,25101.714,85184,647,896.857,2411.016,14.145,17.594,59.705,0.453,0.629,,,,,,,,,,,,,,,,,,,18353,18353,,,768,1542,0,0,,,1,1542,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/25/2021,3456519,16634,24275.571,85955,771,903.286,2422.675,11.659,17.015,60.246,0.54,0.633,,,,,,,,,,,,,,,,,,,19889,19889,,,987,1682,0,0,,,1,1682,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/26/2021,3475126,18607,23578.857,86938,1017,876.857,2435.717,13.042,16.526,60.935,0.713,0.615,,,,,,,,,,,,,,,,,,,22712,22712,,,3072,1926,0,0,,,1,1926,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/27/2021,3495987,20861,22511,87989,1051,895.286,2450.338,14.621,15.778,61.672,0.737,0.628,,,,,,,,,,,,,,,,,,,25587,25587,,,3124,2024,0,0,,,1,2024,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/28/2021,3516765,20778,21486.429,88985,996,891,2464.901,14.563,15.06,62.37,0.698,0.625,,,,,,,,,,,,,,,,,,,28779,28779,,,3441,2214,0,0,,,2,2214,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/29/2021,3535971,19206,20518.714,89831,846,872.857,2478.363,13.461,14.382,62.963,0.593,0.612,,,,,,,,,,,,,,,,,,,30861,30861,,,47331,47245,0,0,,,33,2245,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/30/2021,3553839,17868,19162.143,90445,614,848.857,2490.887,12.524,13.431,63.393,0.43,0.595,,,,,,,,,,,,,,,,,,,122206,32206,,,46685,47267,0.01,0,,,33,2267,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,1/31/2021,3569601,15762,18530.857,90970,525,831.429,2501.934,11.048,12.988,63.761,0.368,0.583,,,,,,,,,,,,,,,,,,,158206,32206,,,44099,46602,0.01,0,,,33,4602,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/1/2021,3582291,12690,17967.429,91479,509,794,2510.829,8.894,12.593,64.118,0.357,0.557,,,,,,,,,,,,,,,,,,,236712,36631,,,82180,55718,0.02,0,,,39,5698,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/2/2021,3597115,14824,17427,92363,884,775,2521.219,10.39,12.215,64.737,0.62,0.543,,,,,,,,,,,,,,,,,,,295127,37836,,,65305,57648,0.02,0,,,40,6190,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/3/2021,3612577,15462,16655.714,93073,710,726.286,2532.056,10.837,11.674,65.235,0.498,0.509,,,,,,,,,,,,,,,,,,,347149,38746,5,,58805,57894,0.02,0,0,,41,6493,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/4/2021,3629043,16466,16039.714,93640,567,665,2543.597,11.541,11.242,65.632,0.397,0.466,,,,,,,,,,,,,,,,,,,390474,38746,5,,50984,56995,0.03,0,0,,40,6673,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/5/2021,3644975,15932,15572,94187,547,622.286,2554.764,11.167,10.914,66.016,0.383,0.436,,,,,,,,,,,,,,,,,,,446986,38746,5,,64171,58945,0.03,0,0,,41,6902,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/6/2021,3658315,13340,14925.143,94734,547,612.714,2564.114,9.35,10.461,66.399,0.383,0.429,,,,,,,,,,,,,,,,,,,504800,39248,1586,,63390,61320,0.04,0,0,,43,7669,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/7/2021,3670256,11941,14379.286,95091,357,588.714,2572.483,8.369,10.078,66.649,0.25,0.413,,,,,,,,,,,,,,,,,,,504800,39248,1586,,51317,62340,0.04,0,0,,44,7505,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/8/2021,3681607,11351,14188,95535,444,579.429,2580.439,7.956,9.944,66.961,0.311,0.406,,,,,,,,,,,,,,,,,,,593502,39373,3980,,51317,57920,0.04,0,0,,41,7341,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/9/2021,3692899,11292,13683.429,96234,699,553,2588.354,7.915,9.591,67.45,0.49,0.388,,,,,,,,,,,,,,,,,,,661263,39382,6700,,74726,59255,0.05,0,0,,42,7171,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/10/2021,3706026,13127,13349.857,96770,536,528.143,2597.554,9.201,9.357,67.826,0.376,0.37,,,,,,,,,,,,,,,,,,,795836,39385,10335,,141538,71063,0.06,0,0,,50,7056,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/11/2021,3717944,11918,12700.143,97265,495,517.857,2605.908,8.353,8.902,68.173,0.347,0.363,,,,,,,,,,,,,,,,,,,908796,39611,13867,,119925,80912,0.06,0,0,,57,7065,0,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/12/2021,3731845,13901,12410,97830,565,520.429,2615.651,9.743,8.698,68.569,0.396,0.365,,,,,,,,,,,,,,,,,,,1165581,39611,13867,,265830,109721,0.08,0,0,,77,7316,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/13/2021,3742776,10931,12065.857,98181,351,492.429,2623.313,7.662,8.457,68.815,0.246,0.345,,,,,,,,,,,,,,,,,,,1446178,43458,14181,,285481,141448,0.1,0,0,,99,7566,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/14/2021,3753191,10415,11847.857,98475,294,483.429,2630.612,7.3,8.304,69.021,0.206,0.339,,,,,,,,,,,,,,,,,,,1446178,43458,14181,,167375,158028,0.1,0,0,,111,7558,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/15/2021,3763031,9840,11632,98945,470,487.143,2637.509,6.897,8.153,69.351,0.329,0.341,,,,,,,,,,,,,,,,,,,1766999,43467,16441,,167375,174607,0.12,0,0,,122,7550,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/16/2021,3773025,9994,11446.571,99410,465,453.714,2644.514,7.005,8.023,69.676,0.326,0.318,,,,,,,,,,,,,,,,,,,1965819,43474,18176,,209955,197500,0.14,0,0,,138,11720,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/17/2021,3785191,12166,11309.286,99812,402,434.571,2653.041,8.527,7.927,69.958,0.282,0.305,,,,,,,,,,,,,,,,,,,2147659,47134,19512,,190469,204864,0.15,0,0,,144,12853,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/18/2021,3799239,14048,11613.571,100325,513,437.143,2662.887,9.846,8.14,70.318,0.36,0.306,,,,,,,,,,,,,,,,,,,2304003,50215,22925,,169325,211163,0.16,0,0,,148,13363,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/19/2021,3810283,11044,11205.429,100709,384,411.286,2670.628,7.741,7.854,70.587,0.269,0.288,,,,,,,,,,,,,,,,,,,2514038,2487572,32990,,149640,194769,0.18,0.17,0,,137,15109,0.001,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/20/2021,3819822,9539,11006.571,100999,290,402.571,2677.314,6.686,7.715,70.79,0.203,0.282,,,,,,,,,,,,,,,,,,,2616970,2581895,45489,,136386,172687,0.18,0.18,0,,121,108255,0.008,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/21/2021,3829333,9511,10877.429,101336,337,408.714,2683.98,6.666,7.624,71.026,0.236,0.286,,,,,,,,,,,,,,,,,,,2623735,2588660,50463,,95674,161551,0.18,0.18,0,,113,92146,0.006,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/22/2021,3838352,9019,10760.143,101671,335,389.429,2690.302,6.321,7.542,71.261,0.235,0.273,,,,,,,,,,,,,,,,,,,2745898,2700632,68325,,101548,151261,0.19,0.19,0,,106,89516,0.006,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/23/2021,3846104,7752,10439.857,102142,471,390.286,2695.735,5.433,7.317,71.591,0.33,0.274,,,,,,,,,,,,,,,,,,,2854362,2799750,86927,,137376,140359,0.2,0.2,0.01,,98,97995,0.007,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/24/2021,3856590,10486,10199.857,102468,326,379.429,2703.085,7.35,7.149,71.82,0.228,0.266,,,,,,,,,,,,,,,,,,,3151789,3091099,102499,,332462,161949,0.22,0.22,0.01,,114,145422,0.01,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/25/2021,3868956,12366,9959.571,102825,357,357.143,2711.752,8.667,6.981,72.07,0.25,0.25,,,,,,,,,,,,,,,,,,,3435126,3367981,119792,,313844,183228,0.24,0.24,0.01,,128,174560,0.012,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/26/2021,3880035,11079,9964.571,103142,317,347.571,2719.517,7.765,6.984,72.292,0.222,0.244,,,,,,,,,,,,,,,,,,,3677781,3557825,183604,,277597,201588,0.26,0.25,0.01,,141,184247,0.013,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/27/2021,3887867,7832,9720.714,103481,339,354.571,2725.007,5.489,6.813,72.53,0.238,0.249,,,,,,,,,,,,,,,,,,,3866524,3681069,252758,,219343,212586,0.27,0.26,0.02,,149,187121,0.013,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,2/28/2021,3897281,9414,9706.857,103706,225,338.571,2731.605,6.598,6.804,72.688,0.158,0.237,,,,,,,,,,,,,,,,,,,3874251,3688796,255982,,142718,218485,0.27,0.26,0.02,,153,188622,0.013,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/1/2021,3906070,8789,9674,104021,315,335.714,2737.765,6.16,6.781,72.908,0.221,0.235,,,,,,,,,,,,,,,,,,,4092105,3834895,330257,,148405,224535,0.29,0.27,0.02,,157,190401,0.013,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/2/2021,3913621,7551,9645.286,104384,363,320.286,2743.058,5.292,6.76,73.163,0.254,0.224,,,,,,,,,,,,,,,,,,,4253030,3934943,394124,,224248,262819,0.3,0.28,0.03,,184,221170,0.016,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/3/2021,3924485,10864,9699.286,104660,276,313.143,2750.672,7.615,6.798,73.356,0.193,0.219,,,,,,,,,,,,,,,,,,,4424425,4039134,468861,,233986,244439,0.31,0.28,0.03,,171,194095,0.014,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/4/2021,3937063,12578,9729.571,104991,331,309.429,2759.488,8.816,6.819,73.588,0.232,0.217,,,,,,,,,,,,,,,,,,,4570416,4132764,529681,,208948,225141,0.32,0.29,0.04,,158,168228,0.012,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/5/2021,3945600,8537,9366.429,105216,225,296.286,2765.472,5.984,6.565,73.746,0.158,0.208,,,,,,,,,,,,,,,,,,,4808377,4283815,624742,,227944,214931,0.34,0.3,0.04,,151,153079,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/6/2021,3955555,9955,9669.714,105481,265,285.714,2772.449,6.977,6.778,73.932,0.186,0.2,,,,,,,,,,,,,,,,,,,5013434,4409872,705135,,263868,216781,0.35,0.31,0.05,,152,152929,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/7/2021,3964028,8473,9535.286,105712,231,286.571,2778.388,5.939,6.683,74.094,0.162,0.201,,,,,,,,,,,,,,,,,,,5054444,4450882,705135,,162402,215080,0.35,0.31,0.05,,151,151112,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/8/2021,3973315,9287,9606.429,106091,379,295.714,2784.897,6.509,6.733,74.359,0.266,0.207,,,,,,,,,,,,,,,,,,,5402720,4724802,779759,,144365,216626,0.38,0.33,0.05,,152,152542,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/9/2021,3981120,7805,9642.714,106380,289,285.143,2790.368,5.471,6.759,74.562,0.203,0.2,,,,,,,,,,,,,,,,,,,5543143,4799463,850734,,232747,216535,0.39,0.34,0.06,,152,151756,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/10/2021,3991541,10421,9579.429,106681,301,288.714,2797.672,7.304,6.714,74.773,0.211,0.202,,,,,,,,,,,,,,,,,,,5883345,5002177,1010055,,331748,232484,0.41,0.35,0.07,,163,157662,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/11/2021,4006762,15221,9957,107004,323,287.571,2808.34,10.668,6.979,74.999,0.226,0.202,,,,,,,,,,,,,,,,,,,6071753,5072638,1137129,,274067,241354,0.43,0.36,0.08,,169,157162,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/12/2021,4016631,9869,10147.286,107232,228,288,2815.258,6.917,7.112,75.159,0.16,0.202,,,,,,,,,,,,,,,,,,,6381772,5129777,1397210,,395014,263332,0.45,0.36,0.1,,185,155485,0.011,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/13/2021,4026961,10330,10200.857,107526,294,292.143,2822.498,7.24,7.15,75.365,0.206,0.205,,,,,,,,,,,,,,,,,,,6785420,5286646,1644318,,379900,278641,0.48,0.37,0.12,,195,146881,0.01,,,,,,,,,,,,,,,,1426736614,,,,
OWID_AFR,,Africa,3/14/2021,4035519,8558,10213,107777,251,295,2828.496,5.998,7.158,75.541,0.176,0.207,,,,,,,,,,,,,,,,,,,6801943,5303169,1644318,,224940,285821,0.48,0.37,0.12,,200,138164,0.01,,,,,,,,,,,,,,,,1426736614,,,,
